node1,node2
america,approx prize   subject
jay inslee,americans
jay inslee,june
americans,june
ben ray lujan,republican senate
ben ray lujan,senate
ben ray lujan,senate
republican senate,senate
republican senate,senate
senate,senate
ali,ali
ali,madison
ali,ali
ali,muldrow april
ali,madison
ali,ali
ali,muldrow april
madison,ali
madison,muldrow april
ali,muldrow april
kevin drum,america
kevin drum,vietnam
kevin drum,hundreds
kevin drum,lai
kevin drum,rambler bull connor
kevin drum,watergate
kevin drum,white house
kevin drum,bother holding press
kevin drum,apple
kevin drum,journal
kevin drum,national press
kevin drum,jones
kevin drum,clara
kevin drum,summer
kevin drum,year
kevin drum,million dollars
kevin drum,july
america,vietnam
america,hundreds
america,lai
america,rambler bull connor
america,watergate
america,white house
america,bother holding press
america,apple
america,journal
america,national press
america,jones
america,clara
america,summer
america,year
america,million dollars
america,july
vietnam,hundreds
vietnam,lai
vietnam,rambler bull connor
vietnam,watergate
vietnam,white house
vietnam,bother holding press
vietnam,apple
vietnam,journal
vietnam,national press
vietnam,jones
vietnam,clara
vietnam,summer
vietnam,year
vietnam,million dollars
vietnam,july
hundreds,lai
hundreds,rambler bull connor
hundreds,watergate
hundreds,white house
hundreds,bother holding press
hundreds,apple
hundreds,journal
hundreds,national press
hundreds,jones
hundreds,clara
hundreds,summer
hundreds,year
hundreds,million dollars
hundreds,july
lai,rambler bull connor
lai,watergate
lai,white house
lai,bother holding press
lai,apple
lai,journal
lai,national press
lai,jones
lai,clara
lai,summer
lai,year
lai,million dollars
lai,july
rambler bull connor,watergate
rambler bull connor,white house
rambler bull connor,bother holding press
rambler bull connor,apple
rambler bull connor,journal
rambler bull connor,national press
rambler bull connor,jones
rambler bull connor,clara
rambler bull connor,summer
rambler bull connor,year
rambler bull connor,million dollars
rambler bull connor,july
watergate,white house
watergate,bother holding press
watergate,apple
watergate,journal
watergate,national press
watergate,jones
watergate,clara
watergate,summer
watergate,year
watergate,million dollars
watergate,july
white house,bother holding press
white house,apple
white house,journal
white house,national press
white house,jones
white house,clara
white house,summer
white house,year
white house,million dollars
white house,july
bother holding press,apple
bother holding press,journal
bother holding press,national press
bother holding press,jones
bother holding press,clara
bother holding press,summer
bother holding press,year
bother holding press,million dollars
bother holding press,july
apple,journal
apple,national press
apple,jones
apple,clara
apple,summer
apple,year
apple,million dollars
apple,july
journal,national press
journal,jones
journal,clara
journal,summer
journal,year
journal,million dollars
journal,july
national press,jones
national press,clara
national press,summer
national press,year
national press,million dollars
national press,july
jones,clara
jones,summer
jones,year
jones,million dollars
jones,july
clara,summer
clara,year
clara,million dollars
clara,july
summer,year
summer,million dollars
summer,july
year,million dollars
year,july
million dollars,july
gina ortiz jones,congress
gina ortiz jones,gina ortiz jones
gina ortiz jones,georgia
gina ortiz jones,alabama
gina ortiz jones,ohio
gina ortiz jones,congress
gina ortiz jones,texas
gina ortiz jones,texas
gina ortiz jones,republicans
congress,gina ortiz jones
congress,georgia
congress,alabama
congress,ohio
congress,congress
congress,texas
congress,texas
congress,republicans
gina ortiz jones,georgia
gina ortiz jones,alabama
gina ortiz jones,ohio
gina ortiz jones,congress
gina ortiz jones,texas
gina ortiz jones,texas
gina ortiz jones,republicans
georgia,alabama
georgia,ohio
georgia,congress
georgia,texas
georgia,texas
georgia,republicans
alabama,ohio
alabama,congress
alabama,texas
alabama,texas
alabama,republicans
ohio,congress
ohio,texas
ohio,texas
ohio,republicans
congress,texas
congress,texas
congress,republicans
texas,texas
texas,republicans
texas,republicans
democratic party,philadelphia
democratic party,philadelphians
democratic party,button   
democratic party,tuesday
philadelphia,philadelphians
philadelphia,button   
philadelphia,tuesday
philadelphians,button   
philadelphians,tuesday
button   ,tuesday
congressional black caucus pac,colin kaepernick
congressional black caucus pac,trump
congressional black caucus pac,kaepernick
congressional black caucus pac,american
congressional black caucus pac,kaepernick
congressional black caucus pac,colin kaepernick
congressional black caucus pac,donald
colin kaepernick,trump
colin kaepernick,kaepernick
colin kaepernick,american
colin kaepernick,kaepernick
colin kaepernick,colin kaepernick
colin kaepernick,donald
trump,kaepernick
trump,american
trump,kaepernick
trump,colin kaepernick
trump,donald
kaepernick,american
kaepernick,kaepernick
kaepernick,colin kaepernick
kaepernick,donald
american,kaepernick
american,colin kaepernick
american,donald
kaepernick,colin kaepernick
kaepernick,donald
colin kaepernick,donald
jessica buttimer,buttimer hill
jessica buttimer,sunday
jessica buttimer,monday
jessica buttimer,wheaton
jessica buttimer,april
buttimer hill,sunday
buttimer hill,monday
buttimer hill,wheaton
buttimer hill,april
sunday,monday
sunday,wheaton
sunday,april
monday,wheaton
monday,april
wheaton,april
soviet union,cuba
soviet union,venezuela
soviet union,bernie
soviet union,alexandria
soviet union,richard epstein
cuba,venezuela
cuba,bernie
cuba,alexandria
cuba,richard epstein
venezuela,bernie
venezuela,alexandria
venezuela,richard epstein
bernie,alexandria
bernie,richard epstein
alexandria,richard epstein
shaun king   sacramento,anne marie schubert
shaun king   sacramento,clark
shaun king   sacramento,clark
shaun king   sacramento,half  million dollars
shaun king   sacramento,anne marie schubert
anne marie schubert,clark
anne marie schubert,clark
anne marie schubert,half  million dollars
anne marie schubert,anne marie schubert
clark,clark
clark,half  million dollars
clark,anne marie schubert
clark,half  million dollars
clark,anne marie schubert
half  million dollars,anne marie schubert
michael bennet   ,democratic party
michael bennet   ,michael   
democratic party,michael   
amy klobuchar,daily
amy klobuchar,amy   bitlycyvxds
daily,amy   bitlycyvxds
john  hickenlooper,longterm
john  hickenlooper,nra
john  hickenlooper,john hickenlooper
john  hickenlooper,colorado
john  hickenlooper,john
longterm,nra
longterm,john hickenlooper
longterm,colorado
longterm,john
nra,john hickenlooper
nra,colorado
nra,john
john hickenlooper,colorado
john hickenlooper,john
colorado,john
joe kennedy iii   ,russia
joe kennedy iii   ,america
joe kennedy iii   ,russian
russia,america
russia,russian
america,russian
bl stories,united states
bl stories,america
united states,america
jay inslee,jay
jay inslee,june
jay,june
valerie plame,congress
valerie plame,mexico
valerie plame,congress
congress,mexico
congress,congress
mexico,congress
michael bennet    ,america
michael bennet    ,washington
michael bennet    ,american
michael bennet    ,america
america,washington
america,american
america,america
washington,american
washington,america
american,america
jay inslee,jay
jay inslee,midnight
jay,midnight
colorado,tom sullivan
colorado,nra
tom sullivan,nra
yasmine taeb,senate
yasmine taeb,franklin
yasmine taeb,dana   
yasmine taeb,virginia
yasmine taeb,franklin
senate,franklin
senate,dana   
senate,virginia
senate,franklin
franklin,dana   
franklin,virginia
franklin,franklin
dana   ,virginia
dana   ,franklin
virginia,franklin
america,medicare
america,hundreds  
medicare,hundreds  
republican,congress
republican,million
republican,americans
republican,democrats
republican,november
congress,million
congress,americans
congress,democrats
congress,november
million,americans
million,democrats
million,november
americans,democrats
americans,november
democrats,november
amy klobuchar,daily
amy klobuchar,amy   bitlycyvxds
daily,amy   bitlycyvxds
jay inslee,koch
jay inslee,jay
koch,jay
past week,thousands
past week,americans
past week,puerto rico
past week,roe  
past week,wade
past week,stopthebans
thousands,americans
thousands,puerto rico
thousands,roe  
thousands,wade
thousands,stopthebans
americans,puerto rico
americans,roe  
americans,wade
americans,stopthebans
puerto rico,roe  
puerto rico,wade
puerto rico,stopthebans
roe  ,wade
roe  ,stopthebans
wade,stopthebans
past week,thousands
past week,americans
past week,puerto rico
past week,roe  
past week,wade
past week,stopthebans
thousands,americans
thousands,puerto rico
thousands,roe  
thousands,wade
thousands,stopthebans
americans,puerto rico
americans,roe  
americans,wade
americans,stopthebans
puerto rico,roe  
puerto rico,wade
puerto rico,stopthebans
roe  ,wade
